Item_Weight,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Item_Outlet_Sales_BOXCOX,Item_Fat_Content_Regular,Item_Type_Group2,Item_Type_Group3,Item_Type_Group4,Item_Type_Group5,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049,Outlet_Establishment_Year_1987,Outlet_Establishment_Year_1997,Outlet_Establishment_Year_1998,Outlet_Establishment_Year_1999,Outlet_Establishment_Year_2002,Outlet_Establishment_Year_2004,Outlet_Establishment_Year_2007,Outlet_Establishment_Year_2009,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Visibility_SQRT
9.0,0.019546214,168.1474,2,2,4211.185,61.91515990403428,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.13980777517720536
20.2,0.112549008,123.1046,2,2,1120.5414,36.15875121982198,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3354832454832879
15.1,0.019917598,129.431,3,1,3505.437,57.51763083072262,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.14112972047021138
14.1,0.089817198,142.7496,2,3,3528.74,57.67112941801788,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.2996951751363375
20.2,0.121442754,94.9752,2,3,1342.2528,38.947596509018226,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.34848637563038243
11.94125,0.069250192,232.9616,2,1,3515.424,57.58349256192177,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2631543121440346
11.94125,0.159193194,92.712,2,1,3635.268,58.36501157830796,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3989902179252018
11.94125,0.023209537,183.3608,2,1,6064.1064,71.63549677012391,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15234676563681948
20.25,0.148372897,108.8938,2,2,3644.5892,58.4251279295868,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3851920261376136
20.7,0.065689432,149.7366,2,1,151.1366,15.327536345492572,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2562994966830797
5.15,0.061301149,122.1388,2,2,2352.9372,48.966551336620405,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.24759068843557103
11.94125,0.117825569,43.2796,1,3,41.2796,8.279640990158802,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3432572927120413
12.6,0.04152307,124.3072,3,1,5022.7952,66.44314440446209,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2037721030955906
10.1,0.024201905,114.915,2,3,2796.36,52.5095521301331,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.15556961464244873
15.25,0.066269294,179.666,2,2,6471.576,73.51701942685023,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.25742823077510363
10.5,0.01100413,167.1842,2,2,2984.1156,53.905273993929896,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.10490057197174857
14.65,0.099113429,52.8666,1,2,461.3994,24.946224317151284,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.31482285336360194
6.885,0.140008554,108.7228,1,3,2542.0244,50.52366252237652,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.37417716926611116
7.285,0.031278532,176.0054,2,1,2626.581,51.19692648832401,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.17685737756734946
11.1,0.05373063,165.1526,3,1,1480.0734,40.540302546889016,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2317986842067918
11.94125,0.025842951,48.6376,2,1,1677.816,42.67345179955942,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16075742906627985
10.5,0.052555346,89.683,1,3,988.713,34.33595236709855,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.2292495278075835
11.94125,0.10178199,104.699,1,3,103.199,12.879406435047834,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31903289799016027
20.75,0.021293097,151.9024,1,2,2732.4432,52.021297487188605,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.145921543988542
11.94125,0.124668026,261.091,2,1,5522.811,69.01155442302928,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3530835963337861
11.85,0.050043472,164.6526,3,1,2137.8838,47.09896257629784,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.22370398297750535
14.0,0.024468806,41.1454,3,2,503.3448,25.88429051137645,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.15642508110913672
20.2,0.01181025,154.634,3,1,4287.752,62.364118996694486,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.10867497412007973
19.0,0.027028323,127.0336,2,3,3962.8416,60.42342610175935,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.16440292880602828
16.0,0.172615327,154.5972,3,1,1869.5664,44.598825945381904,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4154700073410835
11.94125,0.06871772,155.563,1,3,469.389,25.128830454306872,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2621406492705776
20.85,0.032421521,181.666,3,1,1438.128,40.06559630791386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.18005977063186546
19.0,0.127983545,107.6622,3,1,1270.3464,38.07643357154416,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3577478790992338
13.0,0.070288365,64.3484,1,2,2218.4456,47.81156328345354,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.2651195296465351
10.0,0.076755106,141.618,1,1,139.818,14.798439450640748,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2770471187361457
17.5,0.052434201,103.999,1,2,1857.582,44.48215039615988,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.22898515454063828
11.94125,0.053413906,181.766,1,3,179.766,16.565238768582535,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2311144867809026
19.5,0.083019163,180.2002,1,2,5193.9058,67.33908747280829,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.28813046177035845
16.1,0.080010553,124.2362,1,1,377.5086,22.898905483984006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.28286136710409926
8.6,0.069403341,91.2146,1,2,2554.0088,50.61991519582445,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.26344513850135853
11.94125,0.025616191,188.1872,2,1,6239.8776,72.45638573630423,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16005058887739212
20.25,0.036326064,220.1482,1,3,3066.6748,54.50189677098688,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.1905939768198355
9.6,0.085434195,105.028,1,2,2556.672,50.64126693049406,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.29229128450913483
11.1,0.010658153,83.0908,2,3,1593.9252,41.78846147150324,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.10323833105973769
13.0,0.041994899,254.7014,2,1,5100.028,66.84982673688123,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.204926569775615
11.94125,0.011556919,94.741,2,1,1641.197,42.29057419570159,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10750311158287466
5.78,0.124110349,262.3568,2,1,790.9704,31.296273364969267,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3522929874408516
5.325,0.139244918,53.0298,2,1,377.5086,22.898905483984006,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.37315535370673697
7.5,0.032599801,238.1906,3,1,3327.6684,56.325447718955914,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.18055414977230513
11.6,0.157075658,166.6474,2,3,4211.185,61.91515990403428,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.39632771540733813
11.94125,0.018472714,109.9544,2,1,5257.1568,67.66567126267547,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1359143627436041
12.5,0.020739698,198.9742,2,2,995.371,34.431481526034254,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.14401283970535406
7.825,0.186825823,253.5698,2,1,3805.047,59.44549449453578,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.4322335283154235
6.865,0.09512291,212.3218,2,1,427.4436,24.14763732871502,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.308420022047856
7.5,0.03269312,238.7906,2,2,4040.7402,60.89738216955777,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.18081238895606683
9.8,0.013841737,45.206,1,3,1211.756,37.343892307143825,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.11765091159867823
19.0,0.103449993,225.472,1,3,3169.208,55.22926718971967,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.32163642983965607
8.27,0.089554186,150.8708,1,3,2407.5328,49.42380772100051,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.2992560542411799
17.85,0.052257982,121.8072,2,3,2450.144,49.776277607444165,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.22860004811898008
11.8,0.170251293,116.4834,1,2,1958.1178,45.44700272611019,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.4126151875537303
20.6,0.048131556,187.1556,2,1,4693.89,64.66674177112269,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.21938905168672387
20.7,0.026899856,73.9354,1,3,677.1186,29.328267316048088,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.16401175567623194
15.25,0.026663778,87.0198,1,2,2442.1544,49.71047838855384,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.16329047124679383
12.5,0.109900843,83.0592,3,1,743.0328,30.49039972541197,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3315129605309572
15.2,0.033651278,108.9912,2,3,1965.4416,45.516087176869505,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.18344284668528232
18.25,0.075311837,122.6046,2,3,2988.1104,53.934374956246515,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.27443002204569383
11.94125,0.039996021,176.7686,1,3,888.843,32.85284487596331,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1999900522526058
11.94125,0.010886324,57.2588,2,1,801.6232,31.4712476145406,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10433754837066088
11.94125,0.04506213,167.5474,1,3,1010.6844,34.64971690661454,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21227842565837915
12.35,0.041729735,36.3216,1,2,276.9728,20.034051987392886,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.20427857205296887
6.42,0.053426165,178.7002,3,1,4477.505,63.45590897135405,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.23114100674696386
14.65,0.083488992,161.3552,2,3,7148.0288,76.48594295824064,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.2889446175307649
20.2,0.060045008,128.3678,2,1,1398.8458,39.613244224780544,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2450408292509638
12.5,0.10402738,172.2448,2,2,1874.8928,44.6505340799876,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.3225327580262197
5.48,0.015169739,82.225,2,1,2247.075,48.06096208492973,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.12316549435617104
11.94125,0.028382853,109.4596,1,3,647.1576,28.776968369177684,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16847211341940244
12.1,0.061299601,56.2614,1,2,552.614,26.926635333126153,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.247587562288577
16.7,0.070588621,107.9912,1,2,1419.4856,39.851881115234946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2656851915331376
16.85,0.023201357,45.9428,1,2,307.5996,20.966329350479096,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.15231991662287633
7.365,0.042626422,227.072,2,3,4074.696,61.10221957167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.20646167198780505
9.195,0.108501676,183.6634,2,2,2362.9242,49.050679833225004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.3293959259007312
14.3,0.122571209,122.373,1,3,985.384,34.288039361283445,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.35010171236370724
5.32,0.093408695,101.2674,1,2,2241.0828,48.00892478137719,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.30562836092221546
11.94125,0.032731074,235.6906,2,1,5704.5744,69.90962122243411,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.180917312604405
13.65,0.043386131,80.2302,2,1,79.2302,11.382370010353581,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.20829337723509117
12.6,0.021969896,248.6092,1,3,3237.1196,55.70309439989523,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.14822245443926504
11.94125,0.183948465,33.6216,2,1,934.7832,33.54716215416912,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4288921367896595
10.6,0.033052168,49.7008,1,3,961.4152,33.94008970709317,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.18180255223731046
11.94125,0.054443762,184.6582,1,3,185.7582,16.808619952942326,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2333318709477983
8.6,0.040172077,188.553,3,1,3795.06,59.38276740392635,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.20042973082853752
19.85,0.175995526,224.0772,1,3,1556.6404,41.38592914102386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.4195182069946429
9.3,0.042530668,125.5388,1,2,2848.2924,52.90122768130455,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.20622964869290739
7.76,0.059594017,99.67,2,1,1897.53,44.869291428794,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.24411885834568373
10.895,0.136784873,265.2568,1,2,4218.5088,61.95831988244486,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3698443902508189
11.94125,0.019912606,91.0488,1,3,271.6464,19.865535065144083,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14111203350529677
9.195,0.04719387,52.8666,2,3,1384.1982,39.44257209771721,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.2172415015598999
19.6,0.039638705,166.0526,2,3,3124.5994,54.914619975159674,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.1990947136415229
15.7,0.074083388,253.3724,2,2,6795.1548,74.95986370962493,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2721826372125893
18.85,0.091051579,127.4336,2,2,894.8352,32.94464082939528,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.30174754182925834
14.7,0.02090277,144.5128,3,1,3307.6944,56.189068011435644,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.14457790287592362
15.0,0.153861181,108.5938,3,1,1393.5194,39.55130939589526,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3922514257462935
21.1,0.161504957,65.0168,1,3,639.168,28.62731403153541,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.401876793308596
17.0,0.119871307,248.3434,2,1,6208.585,72.31129305014511,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.3462243593394318
16.7,0.069903773,188.6214,1,2,565.2642,27.18495844954646,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.26439321663007925
8.6,0.069416467,92.5146,1,3,2006.7212,45.90254128753921,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.26347004953125125
6.76,0.02914662,79.296,1,2,1118.544,36.132146638389806,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.17072381204741183
8.77,0.046771477,173.9422,1,3,3103.9596,54.7681016704925,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.21626714267313008
11.94125,0.092564193,53.4956,2,1,2129.2284,47.02142579880802,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.30424364085383937
5.845,0.104998144,213.2218,1,2,7266.5412,76.98805185454539,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.32403417103756205
16.7,0.119704498,181.9976,1,2,5432.928,68.56072869096546,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.34598337821346276
11.65,0.03242518,38.8164,1,1,77.2328,11.245650487612744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.18006993086020776
11.94125,0.052300844,88.283,2,1,2157.192,47.27123612984018,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22869377779030195
14.3,0.026362624,78.3302,2,3,1267.6832,38.04359252712158,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.16236571066576835
8.355,0.187558629,148.0418,1,3,1471.418,40.44303156740554,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.43308039553874983
13.15,0.04376368,183.095,1,3,1830.95,44.22120322851431,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.20919770553235043
5.035,0.080072603,228.2036,1,2,2504.7396,50.22241244105206,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.2829710285523944
15.85,0.007146415,41.048,1,3,798.96,31.427638797167397,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.08453647141914547
15.35,0.096317593,197.3768,3,1,3350.3056,56.47940404651492,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3103507580142185
12.5,0.020729902,197.2742,2,3,3782.4098,59.3031671526219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.143978824831987
18.35,0.15783357,87.5882,2,1,171.7764,16.23283753493187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3972827330755768
11.94125,0.010928678,167.0842,2,1,6465.5838,73.48988610048532,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10454031758130448
20.5,0.036110222,120.1756,3,1,2059.9852,46.3940338231128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.1900268980960327
13.85,0.030842963,143.1154,2,3,2552.6772,50.609234192559455,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.17562164729895913
10.0,0.089078338,147.1102,3,1,2916.204,53.406846836809464,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2984599437110448
12.35,0.100164204,113.6518,2,1,1593.9252,41.78846147150324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.31648728884427574
11.94125,0.045763623,43.8744,2,1,1222.4088,37.47867699224262,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2139243394286868
20.0,0.10399676,107.4622,3,1,1587.933,41.72416232896371,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3224852864860659
13.8,0.057104066,232.6984,2,1,1390.1904,39.5125261517839,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2389645705957266
9.5,0.041971264,33.39,2,2,732.38,30.307003163697107,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.20486889466192765
5.425,0.114472403,88.3514,1,3,2833.6448,52.7912029843442,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.33833770555467213
16.75,0.045117476,187.9556,2,3,2440.8228,49.69949898457748,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.21240874746582353
10.5,0.02727641,171.3106,1,3,3593.3226,58.093307999271346,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.16515571440310506
12.85,0.152747503,252.0382,2,1,4037.4112,60.8772431652289,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.3908292504406496
11.94125,0.060706749,127.502,1,3,379.506,22.950744299269754,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24638739618738617
6.36,0.120788077,45.706,1,2,838.908,32.0726341981332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.34754579122757334
11.94125,0.076851759,111.857,1,3,109.857,13.25636357773885,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2772214980841132
14.5,0.063810405,263.2594,3,1,2878.2534,53.125198989186124,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2526072148613337
7.02,0.081328781,150.0734,3,2,4454.202,63.323382175079686,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.2851820138087253
7.42,0.020387989,247.1092,1,2,4233.1564,62.044501769347114,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.14278651546977397
17.25,0.113518466,253.5724,1,3,5033.448,66.49946614144415,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.33692501539660125
18.75,0.052917345,190.6504,1,2,1342.2528,38.947596509018226,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.23003770343141577
20.25,0.018911474,220.5772,1,2,2446.1492,49.743394522521605,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.1375189950515928
12.65,0.075981306,192.3846,3,1,1910.846,44.99722310246784,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2756470678240565
12.5,0.018848862,96.7384,1,3,2167.8448,47.36587783698178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.13729115776334613
12.8,0.116527666,261.4252,1,1,262.3252,19.565669879547773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.34136148874763245
10.3,0.070040195,263.0226,1,3,4229.1616,62.02101583374495,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.26465108161502005
14.6,0.059827007,239.2538,1,2,3605.307,58.17113577819776,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.24459559889744542
9.195,0.051827123,77.4644,2,1,1414.1592,39.79050283836548,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.227655711547064
